unique_identify,-logAffi
4n6h_CHEMBL236_CHEMBL3357967,8.0
4n6h_CHEMBL236_CHEMBL335936,9.32390874094432
4n6h_CHEMBL236_CHEMBL344000,6.029188389127482
4n6h_CHEMBL236_CHEMBL345208,8.744727494896694
4n6h_CHEMBL236_CHEMBL346165,9.397940008672036
4n6h_CHEMBL236_CHEMBL34663,8.318758762624412
4n6h_CHEMBL236_CHEMBL346879,7.863279432843593
4n6h_CHEMBL236_CHEMBL347674,7.67778070526608
4n6h_CHEMBL236_CHEMBL348011,8.187086643357144
4n6h_CHEMBL236_CHEMBL348268,7.761953896871204
4n6h_CHEMBL236_CHEMBL349636,8.920818753952375
4n6h_CHEMBL236_CHEMBL349940,7.769551078621726
4n6h_CHEMBL236_CHEMBL352224,7.455931955649724
4n6h_CHEMBL236_CHEMBL353736,7.934793871945688
4n6h_CHEMBL236_CHEMBL353876,9.096910013008056
4n6h_CHEMBL236_CHEMBL353930,7.995678626217358
4n6h_CHEMBL236_CHEMBL355296,8.886056647693163
4n6h_CHEMBL236_CHEMBL356186,6.492144128304169
4n6h_CHEMBL236_CHEMBL358043,7.181774106386045
4n6h_CHEMBL236_CHEMBL3596363,8.567030709125595
4n6h_CHEMBL236_CHEMBL3596364,8.954677021213342
4n6h_CHEMBL236_CHEMBL3596365,8.712198270069774
4n6h_CHEMBL236_CHEMBL3596366,7.809668301829708
4n6h_CHEMBL236_CHEMBL3596367,6.872895201635193
4n6h_CHEMBL236_CHEMBL3596368,8.051098239029786
4n6h_CHEMBL236_CHEMBL3596369,8.557520230935552
4n6h_CHEMBL236_CHEMBL3596370,8.25336580106242
4n6h_CHEMBL236_CHEMBL3596371,7.739928612014925
4n6h_CHEMBL236_CHEMBL3596372,7.422508200162775
4n6h_CHEMBL236_CHEMBL366520,6.55129368009492
4n6h_CHEMBL236_CHEMBL3667191,6.309803919971486
4n6h_CHEMBL236_CHEMBL367290,7.721246399047171
4n6h_CHEMBL236_CHEMBL367497,9.585026652029182
4n6h_CHEMBL236_CHEMBL3678964,6.757384042430735
4n6h_CHEMBL236_CHEMBL3678965,7.34428545038129
4n6h_CHEMBL236_CHEMBL3678966,6.961022377667308
4n6h_CHEMBL236_CHEMBL3678967,7.725380380908762
4n6h_CHEMBL236_CHEMBL3678971,6.7144651938799695
4n6h_CHEMBL236_CHEMBL3678975,6.695638745774692
4n6h_CHEMBL236_CHEMBL3679612,8.008773924307505
4n6h_CHEMBL236_CHEMBL367962,9.259637310505756
4n6h_CHEMBL236_CHEMBL368421,9.397940008672036
4n6h_CHEMBL236_CHEMBL368522,9.619788758288394
4n6h_CHEMBL236_CHEMBL368600,8.61798295742513
4n6h_CHEMBL236_CHEMBL3691854,8.69680394257951
4n6h_CHEMBL236_CHEMBL3691861,7.218963061378868
4n6h_CHEMBL236_CHEMBL3691862,7.230696539810919
4n6h_CHEMBL236_CHEMBL3691865,7.790216985151485
4n6h_CHEMBL236_CHEMBL3691875,7.692076296388119
4n6h_CHEMBL236_CHEMBL3691886,8.189767482004916
4n6h_CHEMBL236_CHEMBL370029,8.3767507096021
4n6h_CHEMBL236_CHEMBL373910,8.530177984021837
4n6h_CHEMBL236_CHEMBL374228,8.787812395596042
4n6h_CHEMBL236_CHEMBL375503,8.060480747381382
4n6h_CHEMBL236_CHEMBL375504,9.769551078621726
4n6h_CHEMBL236_CHEMBL3758348,6.681936665037238
4n6h_CHEMBL236_CHEMBL3759489,8.709965388637482
4n6h_CHEMBL236_CHEMBL376355,8.958607314841775
4n6h_CHEMBL236_CHEMBL3785854,10.024568191490737
4n6h_CHEMBL236_CHEMBL3787016,9.27490547891853
4n6h_CHEMBL236_CHEMBL3787263,9.518557371497694
4n6h_CHEMBL236_CHEMBL3787663,8.638272163982407
4n6h_CHEMBL236_CHEMBL379928,6.074687908500351
4n6h_CHEMBL236_CHEMBL383896,8.67778070526608
4n6h_CHEMBL236_CHEMBL384118,7.022733787572707
4n6h_CHEMBL236_CHEMBL384497,7.504455662453552
4n6h_CHEMBL236_CHEMBL385048,7.397940008672037
4n6h_CHEMBL236_CHEMBL385316,8.508638306165727
4n6h_CHEMBL236_CHEMBL385448,7.72584215073632
4n6h_CHEMBL236_CHEMBL385482,9.200659450546418
4n6h_CHEMBL236_CHEMBL386272,8.319664486585436
4n6h_CHEMBL236_CHEMBL386492,8.570247719997592
4n6h_CHEMBL236_CHEMBL387016,6.565431095965801
4n6h_CHEMBL236_CHEMBL387101,7.471083299722345
4n6h_CHEMBL236_CHEMBL389072,7.455931955649724
4n6h_CHEMBL236_CHEMBL3901176,6.830619504688051
4n6h_CHEMBL236_CHEMBL3916122,7.823619307756729
4n6h_CHEMBL236_CHEMBL3919846,6.802168306671097
4n6h_CHEMBL236_CHEMBL3923831,5.3668346463160965
4n6h_CHEMBL236_CHEMBL3930597,5.768489632659106
4n6h_CHEMBL236_CHEMBL3947626,6.886056647693163
4n6h_CHEMBL236_CHEMBL3953339,6.775985188627136
4n6h_CHEMBL236_CHEMBL3954154,6.787013815263332
4n6h_CHEMBL236_CHEMBL3966308,6.503347060749082
4n6h_CHEMBL236_CHEMBL3973162,6.827105302247824
4n6h_CHEMBL236_CHEMBL398707,7.42021640338319
4n6h_CHEMBL236_CHEMBL399708,8.667679012221937
4n6h_CHEMBL236_CHEMBL401093,9.154901959985745
4n6h_CHEMBL236_CHEMBL401094,8.065501548756432
4n6h_CHEMBL236_CHEMBL4060073,8.522878745280337
4n6h_CHEMBL236_CHEMBL4065490,8.063486257521106
4n6h_CHEMBL236_CHEMBL4066752,9.812479279163536
4n6h_CHEMBL236_CHEMBL4073537,6.774690718274137
4n6h_CHEMBL236_CHEMBL4074110,6.696803942579511
4n6h_CHEMBL236_CHEMBL407466,8.373659632624957
4n6h_CHEMBL236_CHEMBL4075409,9.366531544420411
4n6h_CHEMBL236_CHEMBL4076303,9.366531544420411
4n6h_CHEMBL236_CHEMBL4076673,8.853871964321762
4n6h_CHEMBL236_CHEMBL4081053,8.07727454200674
4n6h_CHEMBL236_CHEMBL4081856,9.655607726314887
4n6h_CHEMBL236_CHEMBL4083911,7.841637507904751
4n6h_CHEMBL236_CHEMBL408422,5.3448615651886175
4n6h_CHEMBL236_CHEMBL4088589,7.889410289700751
4n6h_CHEMBL236_CHEMBL409036,7.00436480540245
4n6h_CHEMBL236_CHEMBL4090365,7.0
4n6h_CHEMBL236_CHEMBL409458,8.853871964321762
4n6h_CHEMBL236_CHEMBL409743,5.054039296422431
4n6h_CHEMBL236_CHEMBL409938,7.958607314841775
4n6h_CHEMBL236_CHEMBL4100943,9.300162274132754
4n6h_CHEMBL236_CHEMBL410122,8.563837352959244
4n6h_CHEMBL236_CHEMBL4103328,9.050609993355089
4n6h_CHEMBL236_CHEMBL410526,8.42021640338319
4n6h_CHEMBL236_CHEMBL4105306,8.531652669587842
4n6h_CHEMBL236_CHEMBL4106487,4.974017817762327
4n6h_CHEMBL236_CHEMBL4106506,5.47391930819797
4n6h_CHEMBL236_CHEMBL4106544,6.329670636785843
4n6h_CHEMBL236_CHEMBL4106700,5.257270156665003
4n6h_CHEMBL236_CHEMBL4106939,4.734301735486906
4n6h_CHEMBL236_CHEMBL4106985,6.556611828572173
4n6h_CHEMBL236_CHEMBL4107210,5.430606190554644
4n6h_CHEMBL236_CHEMBL4107470,6.497736795655144
4n6h_CHEMBL236_CHEMBL4107537,5.441801605125293
4n6h_CHEMBL236_CHEMBL4107627,6.8599006751492055
4n6h_CHEMBL236_CHEMBL4107642,5.584859647804128
4n6h_CHEMBL236_CHEMBL4107680,6.386591632163929
4n6h_CHEMBL236_CHEMBL4107681,6.924489535475586
4n6h_CHEMBL236_CHEMBL4107821,6.82102305270683
4n6h_CHEMBL236_CHEMBL4107906,7.033858267260968
4n6h_CHEMBL236_CHEMBL4107918,7.086557045140604
4n6h_CHEMBL236_CHEMBL4108017,6.7102104443930894
4n6h_CHEMBL236_CHEMBL4108301,5.761336783832935
4n6h_CHEMBL236_CHEMBL4108501,4.996773912307928
4n6h_CHEMBL236_CHEMBL4108525,5.237846807696405
4n6h_CHEMBL236_CHEMBL4108649,5.558619115083489
4n6h_CHEMBL236_CHEMBL410884,7.565750547603525
4n6h_CHEMBL236_CHEMBL4109061,6.78020597330802
4n6h_CHEMBL236_CHEMBL410907,7.928117992693875
4n6h_CHEMBL236_CHEMBL410909,8.61261017366127
4n6h_CHEMBL236_CHEMBL4109142,6.327994554977048
4n6h_CHEMBL236_CHEMBL4109220,6.28627431273252
4n6h_CHEMBL236_CHEMBL4109258,4.872360765011792
4n6h_CHEMBL236_CHEMBL4109389,5.70262034723522
4n6h_CHEMBL236_CHEMBL4109652,6.868092757225614
4n6h_CHEMBL236_CHEMBL4109778,5.976821644324856
4n6h_CHEMBL236_CHEMBL41098,7.964611768578282
4n6h_CHEMBL236_CHEMBL4110312,6.569247895640141
4n6h_CHEMBL236_CHEMBL4110373,5.564952358660036
4n6h_CHEMBL236_CHEMBL4110417,5.004447285317556
4n6h_CHEMBL236_CHEMBL4110440,5.387552056938659
4n6h_CHEMBL236_CHEMBL4110639,8.623423042943488
4n6h_CHEMBL236_CHEMBL4110642,5.587203571283457
4n6h_CHEMBL236_CHEMBL411089,7.605548319173784
4n6h_CHEMBL236_CHEMBL4111124,7.595508382241314
4n6h_CHEMBL236_CHEMBL4111224,7.491604966866947
4n6h_CHEMBL236_CHEMBL4111231,7.859806321421368
4n6h_CHEMBL236_CHEMBL4111233,6.128759917585768
4n6h_CHEMBL236_CHEMBL4111244,6.449612638641417
4n6h_CHEMBL236_CHEMBL4111378,6.209131007465239
4n6h_CHEMBL236_CHEMBL4111717,7.200521601162019
4n6h_CHEMBL236_CHEMBL4111803,6.131091186722166
4n6h_CHEMBL236_CHEMBL4112051,6.137212901764656
4n6h_CHEMBL236_CHEMBL4112155,5.829876224351023
4n6h_CHEMBL236_CHEMBL4112289,5.355769251948715
4n6h_CHEMBL236_CHEMBL4112358,5.615168282994331
4n6h_CHEMBL236_CHEMBL4112472,6.743763466794077
4n6h_CHEMBL236_CHEMBL4112562,5.20929271267232
4n6h_CHEMBL236_CHEMBL4112656,6.4665838582041095
4n6h_CHEMBL236_CHEMBL4112722,5.585862637815524
4n6h_CHEMBL236_CHEMBL4112771,6.412188048006583
4n6h_CHEMBL236_CHEMBL4113058,6.30666884375598
4n6h_CHEMBL236_CHEMBL4113221,5.48751972746962
4n6h_CHEMBL236_CHEMBL4113404,5.3197977873932665
4n6h_CHEMBL236_CHEMBL4113804,6.67565580106096
4n6h_CHEMBL236_CHEMBL4113830,5.519310514600681
4n6h_CHEMBL236_CHEMBL4114002,6.175659350884887
4n6h_CHEMBL236_CHEMBL4114477,6.733227536486928
4n6h_CHEMBL236_CHEMBL4114523,5.522702168092626
4n6h_CHEMBL236_CHEMBL4115091,7.366026844210326
4n6h_CHEMBL236_CHEMBL4115222,8.910094888560602
4n6h_CHEMBL236_CHEMBL4115338,6.75832902621587
4n6h_CHEMBL236_CHEMBL4115652,5.997868510324541
4n6h_CHEMBL236_CHEMBL411738,8.165579296318468
4n6h_CHEMBL236_CHEMBL411916,8.070581074285707
4n6h_CHEMBL236_CHEMBL411927,7.552841968657781
4n6h_CHEMBL236_CHEMBL412050,7.913640169325252
4n6h_CHEMBL236_CHEMBL412301,5.355561410532162
4n6h_CHEMBL236_CHEMBL413258,6.266000713461613
4n6h_CHEMBL236_CHEMBL41366,7.346787486224656
4n6h_CHEMBL236_CHEMBL415284,6.920818753952375
4n6h_CHEMBL236_CHEMBL416647,7.661543506395395
4n6h_CHEMBL236_CHEMBL4168247,5.94692155651658
4n6h_CHEMBL236_CHEMBL4168822,5.772113295386326
4n6h_CHEMBL236_CHEMBL417535,8.292429823902063
4n6h_CHEMBL236_CHEMBL422258,11.740743030061056
4n6h_CHEMBL236_CHEMBL423341,7.522878745280337
4n6h_CHEMBL236_CHEMBL4237758,6.313900228004084
4n6h_CHEMBL236_CHEMBL4237854,6.578560609779951
4n6h_CHEMBL236_CHEMBL4238289,6.909389292171594
4n6h_CHEMBL236_CHEMBL4238309,6.795066477645855
4n6h_CHEMBL236_CHEMBL4239240,7.226945306635737
4n6h_CHEMBL236_CHEMBL4240426,6.462180904926726
4n6h_CHEMBL236_CHEMBL4241031,6.984640244590786
4n6h_CHEMBL236_CHEMBL4241369,6.895854449445992
4n6h_CHEMBL236_CHEMBL4242847,7.580044251510242
4n6h_CHEMBL236_CHEMBL4243112,7.25649023527157
4n6h_CHEMBL236_CHEMBL4243463,7.313363730737707
4n6h_CHEMBL236_CHEMBL4243649,5.826813731587726
4n6h_CHEMBL236_CHEMBL4245818,6.935916564036404
4n6h_CHEMBL236_CHEMBL4245987,6.456677099353088
4n6h_CHEMBL236_CHEMBL4246433,7.723538195826756
4n6h_CHEMBL236_CHEMBL4248801,6.746661994673894
4n6h_CHEMBL236_CHEMBL4249256,6.1114274031424
4n6h_CHEMBL236_CHEMBL426084,8.585026652029182
4n6h_CHEMBL236_CHEMBL427706,8.42021640338319
4n6h_CHEMBL236_CHEMBL4283681,8.480172006224281
4n6h_CHEMBL236_CHEMBL429588,8.684029654543082
4n6h_CHEMBL236_CHEMBL4296720,9.275724130399212
4n6h_CHEMBL236_CHEMBL4296721,8.976747540366288
4n6h_CHEMBL236_CHEMBL4296724,8.220403508742175
4n6h_CHEMBL236_CHEMBL4296725,8.478861916295964
4n6h_CHEMBL236_CHEMBL4296726,8.713992877920525
4n6h_CHEMBL236_CHEMBL4296727,8.709520186669327
4n6h_CHEMBL236_CHEMBL4296728,9.108629825303852
4n6h_CHEMBL236_CHEMBL4296730,8.914709421769935
4n6h_CHEMBL236_CHEMBL4296731,8.851397345193906
4n6h_CHEMBL236_CHEMBL4296732,8.785951320588058
4n6h_CHEMBL236_CHEMBL4296733,8.964570261815451
4n6h_CHEMBL236_CHEMBL4296735,8.637329070274333
4n6h_CHEMBL236_CHEMBL4296736,8.598254917762937
4n6h_CHEMBL236_CHEMBL4296737,8.86934465097797
4n6h_CHEMBL236_CHEMBL4296739,8.177570376220643
4n6h_CHEMBL236_CHEMBL429929,8.235077015350111
4n6h_CHEMBL236_CHEMBL431060,8.130181792020672
4n6h_CHEMBL236_CHEMBL431074,7.619065536669298
4n6h_CHEMBL236_CHEMBL432403,8.134896025358872
4n6h_CHEMBL236_CHEMBL434867,8.337242168318426
4n6h_CHEMBL236_CHEMBL435898,8.191114132640188
4n6h_CHEMBL236_CHEMBL436273,8.568636235841012
4n6h_CHEMBL236_CHEMBL437682,6.488116639021126
4n6h_CHEMBL236_CHEMBL438413,8.08512818245995
4n6h_CHEMBL236_CHEMBL440179,7.673664139071248
4n6h_CHEMBL236_CHEMBL441270,6.301029995663981
4n6h_CHEMBL236_CHEMBL443311,8.958607314841775
4n6h_CHEMBL236_CHEMBL443326,7.489454989793388
4n6h_CHEMBL236_CHEMBL4435773,7.928117992693875
4n6h_CHEMBL236_CHEMBL4439770,8.920818753952375
4n6h_CHEMBL236_CHEMBL4445736,8.236572006437063
4n6h_CHEMBL236_CHEMBL4452187,8.130768280269024
4n6h_CHEMBL236_CHEMBL4457877,7.954677021213342
4n6h_CHEMBL236_CHEMBL4459343,8.399027104313252
4n6h_CHEMBL236_CHEMBL4462756,9.207608310501746
4n6h_CHEMBL236_CHEMBL4468216,9.0
4n6h_CHEMBL236_CHEMBL4472077,8.259637310505756
4n6h_CHEMBL236_CHEMBL448428,8.821023052706831
4n6h_CHEMBL236_CHEMBL4516674,8.67778070526608
4n6h_CHEMBL236_CHEMBL4521187,7.744727494896693
4n6h_CHEMBL236_CHEMBL4529950,8.167491087293763
4n6h_CHEMBL236_CHEMBL4534307,7.508638306165727
4n6h_CHEMBL236_CHEMBL45344,6.537602002101044
4n6h_CHEMBL236_CHEMBL4542825,8.698970004336019
4n6h_CHEMBL236_CHEMBL4543425,8.167491087293763
4n6h_CHEMBL236_CHEMBL4551066,8.00436480540245
4n6h_CHEMBL236_CHEMBL4561876,7.795880017344075
4n6h_CHEMBL236_CHEMBL4574150,7.723538195826756
4n6h_CHEMBL236_CHEMBL464250,6.0
4n6h_CHEMBL236_CHEMBL468469,7.251811972993799
4n6h_CHEMBL236_CHEMBL469815,10.602059991327964
4n6h_CHEMBL236_CHEMBL470617,6.045757490560675
4n6h_CHEMBL236_CHEMBL471049,6.585026652029182
4n6h_CHEMBL236_CHEMBL471243,8.585026652029182
4n6h_CHEMBL236_CHEMBL471543,6.568636235841013
4n6h_CHEMBL236_CHEMBL472843,7.641874714723351
4n6h_CHEMBL236_CHEMBL472937,6.716744012661344
4n6h_CHEMBL236_CHEMBL473136,7.556267758598403
4n6h_CHEMBL236_CHEMBL473253,6.087018459701976
4n6h_CHEMBL236_CHEMBL473362,8.508638306165727
4n6h_CHEMBL236_CHEMBL474755,6.7447274948966935
4n6h_CHEMBL236_CHEMBL47512,5.721246399047171
4n6h_CHEMBL236_CHEMBL476600,6.930405894822445
4n6h_CHEMBL236_CHEMBL476603,6.768785352037399
4n6h_CHEMBL236_CHEMBL477154,10.69897000433602
4n6h_CHEMBL236_CHEMBL485,4.282271262178657
4n6h_CHEMBL236_CHEMBL485832,7.809948582240794
4n6h_CHEMBL236_CHEMBL493846,7.533725678210708
4n6h_CHEMBL236_CHEMBL494853,6.82915179635669
4n6h_CHEMBL236_CHEMBL494854,8.413412695328246
4n6h_CHEMBL236_CHEMBL495057,7.935167780261426
4n6h_CHEMBL236_CHEMBL495058,6.28540203306273
4n6h_CHEMBL236_CHEMBL506457,6.0
4n6h_CHEMBL236_CHEMBL511302,6.552841968657781
4n6h_CHEMBL236_CHEMBL511621,6.200659450546418
4n6h_CHEMBL236_CHEMBL511645,8.4089353929735
4n6h_CHEMBL236_CHEMBL511795,9.522878745280336
4n6h_CHEMBL236_CHEMBL511816,7.102372908709558
4n6h_CHEMBL236_CHEMBL512150,7.107905397309519
4n6h_CHEMBL236_CHEMBL512526,6.958607314841775
4n6h_CHEMBL236_CHEMBL513762,6.823908740944319
4n6h_CHEMBL236_CHEMBL513990,6.042306532950048
4n6h_CHEMBL236_CHEMBL514693,7.397940008672037
4n6h_CHEMBL236_CHEMBL514769,7.389552778557879
4n6h_CHEMBL236_CHEMBL514774,9.318758762624412
4n6h_CHEMBL236_CHEMBL514781,7.190709698823684
4n6h_CHEMBL236_CHEMBL515621,6.392201966020613
4n6h_CHEMBL236_CHEMBL515864,6.728995274214304
4n6h_CHEMBL236_CHEMBL518083,7.173925197299173
4n6h_CHEMBL236_CHEMBL521854,7.811915626285062
4n6h_CHEMBL236_CHEMBL522143,6.556721362571684
4n6h_CHEMBL236_CHEMBL522201,6.877784121727173
4n6h_CHEMBL236_CHEMBL523382,7.492279023314387
4n6h_CHEMBL236_CHEMBL545208,7.313363730737707
4n6h_CHEMBL236_CHEMBL551074,7.031050319018657
4n6h_CHEMBL236_CHEMBL554230,5.438074179516457
4n6h_CHEMBL236_CHEMBL554617,7.127261172527331
4n6h_CHEMBL236_CHEMBL557937,6.571865205971212
4n6h_CHEMBL236_CHEMBL558135,5.747146969020107
4n6h_CHEMBL236_CHEMBL558140,6.671620396561262
4n6h_CHEMBL236_CHEMBL559518,10.744727494896694
4n6h_CHEMBL236_CHEMBL560200,6.476253533188435
4n6h_CHEMBL236_CHEMBL563988,8.287350298372788
4n6h_CHEMBL236_CHEMBL564538,10.221848749616356
4n6h_CHEMBL236_CHEMBL56695,6.259637310505756
4n6h_CHEMBL236_CHEMBL567175,9.69897000433602
4n6h_CHEMBL236_CHEMBL574175,8.48678239993206
4n6h_CHEMBL236_CHEMBL574397,8.26680273489343
4n6h_CHEMBL236_CHEMBL575451,7.548213564475709
4n6h_CHEMBL236_CHEMBL575682,8.795880017344075
4n6h_CHEMBL236_CHEMBL577168,6.866461091629782
4n6h_CHEMBL236_CHEMBL578422,7.185752404268079
4n6h_CHEMBL236_CHEMBL578629,8.292429823902063
4n6h_CHEMBL236_CHEMBL59314,6.055517327849832
4n6h_CHEMBL236_CHEMBL593214,8.443697499232712
4n6h_CHEMBL236_CHEMBL593215,9.0
4n6h_CHEMBL236_CHEMBL606644,7.335358024443875
4n6h_CHEMBL236_CHEMBL606710,7.91721462968355
4n6h_CHEMBL236_CHEMBL606872,8.958607314841775
4n6h_CHEMBL236_CHEMBL607016,9.236572006437065
4n6h_CHEMBL236_CHEMBL607017,9.3767507096021
4n6h_CHEMBL236_CHEMBL607018,8.397940008672037
4n6h_CHEMBL236_CHEMBL607068,9.267606240177033
4n6h_CHEMBL236_CHEMBL607069,9.0
4n6h_CHEMBL236_CHEMBL607125,9.958607314841776
4n6h_CHEMBL236_CHEMBL607126,8.903089986991944
4n6h_CHEMBL236_CHEMBL607127,8.537602002101044
4n6h_CHEMBL236_CHEMBL607319,6.553285579110227
4n6h_CHEMBL236_CHEMBL607322,6.742321425130816
4n6h_CHEMBL236_CHEMBL607339,7.6595558851598815
4n6h_CHEMBL236_CHEMBL607351,8.978810700930062
4n6h_CHEMBL236_CHEMBL607393,7.958607314841775
4n6h_CHEMBL236_CHEMBL607396,7.823908740944319
4n6h_CHEMBL236_CHEMBL607405,8.05551732784983
4n6h_CHEMBL236_CHEMBL609744,9.221848749616356
4n6h_CHEMBL236_CHEMBL609998,8.721246399047171
4n6h_CHEMBL236_CHEMBL610002,8.0
4n6h_CHEMBL236_CHEMBL610009,9.853871964321762
4n6h_CHEMBL236_CHEMBL610012,9.39040559077478
4n6h_CHEMBL236_CHEMBL610015,9.045757490560677
4n6h_CHEMBL236_CHEMBL610016,9.00436480540245
4n6h_CHEMBL236_CHEMBL610018,7.42021640338319
4n6h_CHEMBL236_CHEMBL610032,7.018543833477874
4n6h_CHEMBL236_CHEMBL610033,7.931814138253839
4n6h_CHEMBL236_CHEMBL610034,7.822752163744377
4n6h_CHEMBL236_CHEMBL610035,8.0695604052333
4n6h_CHEMBL236_CHEMBL610036,7.378200775997333
4n6h_CHEMBL236_CHEMBL610037,7.743282254022513
4n6h_CHEMBL236_CHEMBL610038,8.296708621881338
4n6h_CHEMBL236_CHEMBL610039,8.171984935776024
4n6h_CHEMBL236_CHEMBL610040,7.754981129262247
4n6h_CHEMBL236_CHEMBL610041,7.717151397165355
4n6h_CHEMBL236_CHEMBL610042,8.140261433802854
4n6h_CHEMBL236_CHEMBL610043,7.57170318601712
4n6h_CHEMBL236_CHEMBL610044,7.621420423884225
4n6h_CHEMBL236_CHEMBL610045,7.070325682051412
4n6h_CHEMBL236_CHEMBL610046,9.920818753952377
4n6h_CHEMBL236_CHEMBL610261,8.657577319177793
4n6h_CHEMBL236_CHEMBL610262,8.806875401645538
4n6h_CHEMBL236_CHEMBL610268,8.259637310505756
4n6h_CHEMBL236_CHEMBL610290,7.823908740944319
4n6h_CHEMBL236_CHEMBL610292,8.10790539730952
4n6h_CHEMBL236_CHEMBL610293,9.602059991327964
4n6h_CHEMBL236_CHEMBL610526,8.619788758288394
4n6h_CHEMBL236_CHEMBL610529,10.69897000433602
4n6h_CHEMBL236_CHEMBL610534,8.69680394257951
4n6h_CHEMBL236_CHEMBL610541,8.590066876668706
4n6h_CHEMBL236_CHEMBL610542,7.434152181326482
4n6h_CHEMBL236_CHEMBL610550,8.823908740944319
4n6h_CHEMBL236_CHEMBL610798,9.017728766960431
4n6h_CHEMBL236_CHEMBL610799,7.810229043653126
4n6h_CHEMBL236_CHEMBL610883,8.903089986991944
4n6h_CHEMBL236_CHEMBL610885,6.605548319173784
4n6h_CHEMBL236_CHEMBL611136,7.673664139071248
4n6h_CHEMBL236_CHEMBL611139,8.142667503568731
4n6h_CHEMBL236_CHEMBL611400,8.638272163982407
4n6h_CHEMBL236_CHEMBL611402,8.886056647693163
4n6h_CHEMBL236_CHEMBL611431,7.259637310505756
4n6h_CHEMBL236_CHEMBL611434,6.036212172654444
4n6h_CHEMBL236_CHEMBL611437,7.130768280269024
4n6h_CHEMBL236_CHEMBL611438,8.4089353929735
4n6h_CHEMBL236_CHEMBL611685,8.958607314841775
4n6h_CHEMBL236_CHEMBL611687,6.22548303427145
4n6h_CHEMBL236_CHEMBL611688,7.962573502059376
4n6h_CHEMBL236_CHEMBL611929,8.602059991327963
4n6h_CHEMBL236_CHEMBL611930,8.657577319177793
4n6h_CHEMBL236_CHEMBL611931,8.853871964321762
4n6h_CHEMBL236_CHEMBL611932,8.853871964321762
4n6h_CHEMBL236_CHEMBL611933,8.585026652029182
4n6h_CHEMBL236_CHEMBL656,5.3979400086720375
4n6h_CHEMBL236_CHEMBL70,6.541509976339809
4n6h_CHEMBL236_CHEMBL70693,7.4179366370882915
4n6h_CHEMBL236_CHEMBL72786,8.259637310505756
4n6h_CHEMBL236_CHEMBL72885,7.549750891680639
4n6h_CHEMBL236_CHEMBL76023,8.853871964321762
4n6h_CHEMBL236_CHEMBL78796,8.040958607678906
4n6h_CHEMBL236_CHEMBL78932,8.142667503568731
4n6h_CHEMBL236_CHEMBL80,7.331510112399671
4n6h_CHEMBL236_CHEMBL80434,7.886056647693163
4n6h_CHEMBL236_CHEMBL80531,7.721246399047171
4n6h_CHEMBL236_CHEMBL82576,5.102372908709558
4n6h_CHEMBL236_CHEMBL87247,5.130768280269024
4n6h_CHEMBL236_CHEMBL895,6.366492792556895
4n6h_CHEMBL236_CHEMBL91683,7.669992299127241
4n6h_CHEMBL236_CHEMBL95319,8.327902142064282
4n6h_CHEMBL236_CHEMBL95408,7.356547323513812
4n6h_CHEMBL236_CHEMBL95847,5.619788758288394
4n6h_CHEMBL236_CHEMBL963,7.154901959985743
4n6h_CHEMBL236_CHEMBL982,7.877456475931246
4n6h_CHEMBL236_CHEMBL98324,7.387216143280264
1h1d_CHEMBL2372_CHEMBL169033,7.795880017344075
3s68_CHEMBL2372_CHEMBL1244,7.619788758288394
3s68_CHEMBL2372_CHEMBL1324,8.085998921096557
3s68_CHEMBL2372_CHEMBL170549,6.2076083105017466
6gy1_CHEMBL2372_CHEMBL4171117,9.0
4djh_CHEMBL237_CHEMBL10872,9.092211125837869
4djh_CHEMBL237_CHEMBL2112473,8.739928612014925
4djh_CHEMBL237_CHEMBL2112474,7.790484985457369
4djh_CHEMBL237_CHEMBL415247,10.228412519118743
4djh_CHEMBL237_CHEMBL51204,11.221848749616356
4djh_CHEMBL237_CHEMBL575508,9.40549359769988
3rde_CHEMBL2381_CHEMBL144091,7.0
3rde_CHEMBL2381_CHEMBL144092,5.698970004336019
3rde_CHEMBL2381_CHEMBL144207,7.455931955649724
3rde_CHEMBL2381_CHEMBL144564,7.397940008672037
3rde_CHEMBL2381_CHEMBL144581,6.494850021680094
3rde_CHEMBL2381_CHEMBL144674,5.0
3rde_CHEMBL2381_CHEMBL2112001,5.301029995663981
3rde_CHEMBL2381_CHEMBL341664,6.494850021680094
3rde_CHEMBL2381_CHEMBL344557,6.449814727441218
3rde_CHEMBL2381_CHEMBL357912,7.301029995663981
3rde_CHEMBL2381_CHEMBL359008,5.301029995663981
3rde_CHEMBL2381_CHEMBL422311,5.6020599913279625
2zu3_CHEMBL2396505_CHEMBL3911377,6.096910013008056
1i7g_CHEMBL239_CHEMBL178296,5.795880017344075
1i7g_CHEMBL239_CHEMBL2112052,5.449126463026817
1i7g_CHEMBL239_CHEMBL2112995,4.920818753952375
1i7g_CHEMBL239_CHEMBL282686,6.0
1kkq_CHEMBL239_CHEMBL321634,7.142667503568731
1kkq_CHEMBL239_CHEMBL3264918,6.619788758288394
1kkq_CHEMBL239_CHEMBL410478,8.698970004336019
1kkq_CHEMBL239_CHEMBL500272,6.619788758288394
3g8i_CHEMBL239_CHEMBL482993,5.336299074610352
3g8i_CHEMBL239_CHEMBL483351,6.364516253185088
3g8i_CHEMBL239_CHEMBL484000,7.200659450546418
